      2.09	     1.24	      1.60	      0.80	      0.31
      2.10	     1.25	      1.60	      0.80	      0.31
      2.11	     1.25	      1.61	      0.80	      0.31
      2.12	     1.26	      1.62	      0.81	      0.32
      2.13	     1.27	      1.62	      0.81	      0.32
      2.14	     1.28	      1.63	      0.81	      0.32
      2.15	     1.29	      1.64	      0.81	      0.32
      2.16	     1.29	      1.64	      0.82	      0.32
      2.17	     1.30	      1.65	      0.82	      0.33
      2.18	     1.31	      1.66	      0.82	      0.33
      2.19	     1.32	      1.66	      0.83	      0.33
      2.20	     1.33	      1.67	      0.83	      0.33
      2.21	     1.34	      1.68	      0.83	      0.33
      2.22	     1.34	      1.68	      0.84	      0.34
      2.23	     1.35	      1.69	      0.84	      0.34
      2.24	     1.36	      1.70	      0.84	      0.34
      2.25	     1.37	      1.70	      0.85	      0.34
      2.26	     1.38	      1.71	      0.85	      0.34
      2.27	     1.39	      1.72	      0.85	      0.35
      2.28	     1.39	      1.72	      0.86	      0.35
      2.29	     1.40	      1.73	      0.86	      0.35
      2.30	     1.41	      1.74	      0.87	      0.35
      2.31	     1.42	      1.74	      0.87	      0.36
      2.32	     1.43	      1.75	      0.87	      0.36
      2.33	     1.44	      1.76	      0.88	      0.36
      2.34	     1.45	      1.77	      0.88	      0.36
      2.35	     1.46	      1.77	      0.88	      0.36
      2.36	     1.46	      1.78	      0.89	      0.37
      2.37	     1.47	      1.79	      0.89	      0.37
      2.38	     1.48	      1.80	      0.89	      0.37
      2.39	     1.49	      1.80	      0.90	      0.37
      2.40	     1.50	      1.81	      0.90	      0.38
      2.41	     1.51	      1.82	      0.91	      0.38
      2.42	     1.52	      1.83	      0.91	      0.38
      2.43	     1.53	      1.83	      0.91	      0.38
      2.44	     1.54	      1.84	      0.92	      0.38
      2.45	     1.55	      1.85	      0.92	      0.39
      2.46	     1.56	      1.86	      0.92	      0.39
      2.47	     1.56	      1.86	      0.93	      0.39
      2.48	     1.57	      1.87	      0.93	      0.39
      2.49	     1.58	      1.88	      0.94	      0.40
      2.50	     1.59	      1.89	      0.94	      0.40
      2.51	     1.60	      1.90	      0.94	      0.40
      2.52	     1.61	      1.90	      0.95	      0.40
      2.53	     1.62	      1.91	      0.95	      0.41
      2.54	     1.63	      1.92	      0.96	      0.41
      2.55	     1.64	      1.93	      0.96	      0.41
      2.56	     1.65	      1.94	      0.96	      0.41
      2.57	     1.66	      1.95	      0.97	      0.41
      2.58	     1.67	      1.95	      0.97	      0.42
      2.59	     1.68	      1.96	      0.98	      0.42
      2.60	     1.69	      1.97	      0.98	      0.42
      2.61	     1.70	      1.98	      0.99	      0.42
      2.62	     1.71	      1.99	      0.99	      0.43
      2.63	     1.72	      2.00	      0.99	      0.43
      2.64	     1.73	      2.01	      1.00	      0.43
      2.65	     1.74	      2.01	      1.00	      0.43
      2.66	     1.75	      2.02	      1.01	      0.44
      2.67	     1.76	      2.03	      1.01	      0.44
      2.68	     1.77	      2.04	      1.02	      0.44
      2.69	     1.78	      2.05	      1.02	      0.44
      2.70	     1.79	      2.06	      1.02	      0.45
      2.71	     1.80	      2.07	      1.03	      0.45
      2.72	     1.81	      2.08	      1.03	      0.45
      2.73	     1.82	      2.09	      1.04	      0.45
      2.74	     1.83	      2.09	      1.04	      0.46
      2.75	     1.84	      2.10	      1.05	      0.46
      2.76	     1.85	      2.11	      1.05	      0.46
      2.77	     1.86	      2.12	      1.06	      0.47
      2.78	     1.87	      2.13	      1.06	      0.47
      2.79	     1.88	      2.14	      1.07	      0.47
      2.80	     1.89	      2.15	      1.07	      0.47
      2.81	     1.90	      2.16	      1.08	      0.48
      2.82	     1.92	      2.17	      1.08	      0.48
      2.83	     1.93	      2.18	      1.09	      0.48
      2.84	     1.94	      2.19	      1.09	      0.48
      2.85	     1.95	      2.20	      1.09	      0.49
      2.86	     1.96	      2.21	      1.10	      0.49
      2.87	     1.97	      2.22	      1.10	      0.49
      2.88	     1.98	      2.23	      1.11	      0.50
      2.89	     1.99	      2.24	      1.11	      0.50
      2.90	     2.00	      2.25	      1.12	      0.50
      2.91	     2.01	      2.26	      1.12	      0.50
      2.92	     2.03	      2.27	      1.13	      0.51
      2.93	     2.04	      2.28	      1.13	      0.51
      2.94	     2.05	      2.29	      1.14	      0.51
      2.95	     2.06	      2.30	      1.14	      0.51
      2.96	     2.07	      2.31	      1.15	      0.52
      2.97	     2.08	      2.32	      1.16	      0.52
      2.98	     2.09	      2.33	      1.16	      0.52
      2.99	     2.11	      2.34	      1.17	      0.53
      3.00	     2.12	      2.35	      1.17	      0.53
      3.01	     2.13	      2.36	      1.18	      0.53
      3.02	     2.14	      2.37	      1.18	      0.54
      3.03	     2.15	      2.38	      1.19	      0.54
      3.04	     2.16	      2.40	      1.19	      0.54
      3.05	     2.18	      2.41	      1.20	      0.54
      3.06	     2.19	      2.42	      1.20	      0.55
      3.07	     2.20	      2.43	      1.21	      0.55
      3.08	     2.21	      2.44	      1.21	      0.55
      3.09	     2.23	      2.45	      1.22	      0.56
      3.10	     2.24	      2.46	      1.23	      0.56
      3.11	     2.25	      2.47	      1.23	      0.56
      3.12	     2.26	      2.48	      1.24	      0.57
      3.13	     2.27	      2.50	      1.24	      0.57
      3.14	     2.29	      2.51	      1.25	      0.57
      3.15	     2.30	      2.52	      1.25	      0.57
